LOGGER started at 2020-01-29 13:44:35.110463.
Currently active debug channels:
	act
	batch_info
	linesearch
	learning
[2020-01-29 13:44:35.499416][__main__.TRPOAgent.log][learning]: Episode #0

[2020-01-29 13:44:35.693767][__main__.TRPOAgent.log][learning]: Performing rollouts: rollout length: 1500

[2020-01-29 13:45:38.691126][__main__.TRPOAgent.log][batch_info]: Batch #17, batch length: 10

[2020-01-29 13:45:38.799083][__main__.TRPOAgent.log][batch_info]: Current batch value loss: 7.471828146278858

[2020-01-29 13:45:38.804050][__main__.TRPOAgent.log][batch_info]: Batch #18, batch length: 10

[2020-01-29 13:45:38.908175][__main__.TRPOAgent.log][batch_info]: Current batch value loss: 7.467619486153126

[2020-01-29 13:45:38.913032][__main__.TRPOAgent.log][batch_info]: Batch #19, batch length: 10

[2020-01-29 13:45:39.012191][__main__.TRPOAgent.log][batch_info]: Current batch value loss: 7.475823055207729

[2020-01-29 13:45:39.017262][__main__.TRPOAgent.log][batch_info]: Batch #20, batch length: 12

[2020-01-29 13:45:39.117756][__main__.TRPOAgent.log][batch_info]: Current batch value loss: 11.436069269975027

[2020-01-29 13:45:39.123055][__main__.TRPOAgent.log][batch_info]: Batch #21, batch length: 10

[2020-01-29 13:45:39.221963][__main__.TRPOAgent.log][batch_info]: Current batch value loss: 7.503397233784199

[2020-01-29 13:45:39.227014][__main__.TRPOAgent.log][batch_info]: Batch #22, batch length: 10

[2020-01-29 13:45:39.330760][__main__.TRPOAgent.log][batch_info]: Current batch value loss: 7.532134033739567

[2020-01-29 13:45:39.335377][__main__.TRPOAgent.log][batch_info]: Batch #23, batch length: 10

[2020-01-29 13:45:39.463018][__main__.TRPOAgent.log][batch_info]: Current batch value loss: 7.5176917552948

[2020-01-29 13:45:39.468897][__main__.TRPOAgent.log][batch_info]: Batch #24, batch length: 10

[2020-01-29 13:45:39.581900][__main__.TRPOAgent.log][batch_info]: Current batch value loss: 7.488450464606285

[2020-01-29 13:45:39.587122][__main__.TRPOAgent.log][batch_info]: Batch #25, batch length: 10

[2020-01-29 13:45:39.702333][__main__.TRPOAgent.log][batch_info]: Current batch value loss: 7.470134525001049

[2020-01-29 13:45:39.708114][__main__.TRPOAgent.log][batch_info]: Batch #26, batch length: 10

[2020-01-29 13:45:39.836948][__main__.TRPOAgent.log][batch_info]: Current batch value loss: 7.4659866526722904

[2020-01-29 13:45:39.844802][__main__.TRPOAgent.log][batch_info]: Batch #27, batch length: 12

[2020-01-29 13:45:39.965646][__main__.TRPOAgent.log][batch_info]: Current batch value loss: 11.315756980329752

[2020-01-29 13:45:39.970596][__main__.TRPOAgent.log][batch_info]: Batch #28, batch length: 10

[2020-01-29 13:45:40.068787][__main__.TRPOAgent.log][batch_info]: Current batch value loss: 7.517773368954659

[2020-01-29 13:45:40.074861][__main__.TRPOAgent.log][batch_info]: Batch #29, batch length: 10

[2020-01-29 13:45:40.169966][__main__.TRPOAgent.log][batch_info]: Current batch value loss: 7.534642827510834

[2020-01-29 13:45:40.174896][__main__.TRPOAgent.log][batch_info]: Batch #30, batch length: 10

[2020-01-29 13:45:40.272616][__main__.TRPOAgent.log][batch_info]: Current batch value loss: 7.5112115636467935

[2020-01-29 13:45:40.279516][__main__.TRPOAgent.log][batch_info]: Batch #31, batch length: 10

[2020-01-29 13:45:40.383829][__main__.TRPOAgent.log][batch_info]: Current batch value loss: 7.48203626871109

[2020-01-29 13:45:40.388590][__main__.TRPOAgent.log][batch_info]: Batch #32, batch length: 10

[2020-01-29 13:45:40.485711][__main__.TRPOAgent.log][batch_info]: Current batch value loss: 7.467736165225506

[2020-01-29 13:45:40.490865][__main__.TRPOAgent.log][batch_info]: Batch #33, batch length: 10

[2020-01-29 13:45:40.587555][__main__.TRPOAgent.log][batch_info]: Current batch value loss: 7.4663566336035725

[2020-01-29 13:45:40.593572][__main__.TRPOAgent.log][batch_info]: Batch #34, batch length: 10

[2020-01-29 13:45:40.692429][__main__.TRPOAgent.log][batch_info]: Current batch value loss: 7.468538922071457

[2020-01-29 13:45:40.697171][__main__.TRPOAgent.log][batch_info]: Batch #35, batch length: 12

[2020-01-29 13:45:40.801419][__main__.TRPOAgent.log][batch_info]: Current batch value loss: 11.335416201502085

[2020-01-29 13:45:40.808450][__main__.TRPOAgent.log][batch_info]: Batch #36, batch length: 10

[2020-01-29 13:45:40.918536][__main__.TRPOAgent.log][batch_info]: Current batch value loss: 7.524793961644173

[2020-01-29 13:45:40.923950][__main__.TRPOAgent.log][batch_info]: Batch #37, batch length: 10

[2020-01-29 13:45:41.042571][__main__.TRPOAgent.log][batch_info]: Current batch value loss: 7.548648694530129

[2020-01-29 13:45:41.048193][__main__.TRPOAgent.log][batch_info]: Batch #38, batch length: 10

[2020-01-29 13:45:41.173404][__main__.TRPOAgent.log][batch_info]: Current batch value loss: 7.521871443092823

[2020-01-29 13:45:41.179570][__main__.TRPOAgent.log][batch_info]: Batch #39, batch length: 10

[2020-01-29 13:45:41.292790][__main__.TRPOAgent.log][batch_info]: Current batch value loss: 7.486170114576817

[2020-01-29 13:45:41.299207][__main__.TRPOAgent.log][batch_info]: Batch #40, batch length: 10

[2020-01-29 13:45:41.419388][__main__.TRPOAgent.log][batch_info]: Current batch value loss: 7.468248842656612

[2020-01-29 13:45:41.425825][__main__.TRPOAgent.log][batch_info]: Batch #41, batch length: 10

[2020-01-29 13:45:41.547989][__main__.TRPOAgent.log][batch_info]: Current batch value loss: 7.466426956653595

[2020-01-29 13:45:41.553963][__main__.TRPOAgent.log][batch_info]: Batch #42, batch length: 10

[2020-01-29 13:45:41.668227][__main__.TRPOAgent.log][batch_info]: Current batch value loss: 7.469135674834251

[2020-01-29 13:45:41.673698][__main__.TRPOAgent.log][batch_info]: Batch #43, batch length: 11

[2020-01-29 13:45:41.788231][__main__.TRPOAgent.log][batch_info]: Current batch value loss: 9.182146447626026

[2020-01-29 13:45:41.793084][__main__.TRPOAgent.log][batch_info]: Batch #44, batch length: 11

[2020-01-29 13:45:41.894118][__main__.TRPOAgent.log][batch_info]: Current batch value loss: 9.057368132201107

[2020-01-29 13:45:41.899014][__main__.TRPOAgent.log][batch_info]: Batch #45, batch length: 10

[2020-01-29 13:45:41.998490][__main__.TRPOAgent.log][batch_info]: Current batch value loss: 7.54308310188353

[2020-01-29 13:45:42.002981][__main__.TRPOAgent.log][batch_info]: Batch #46, batch length: 10

[2020-01-29 13:45:42.098902][__main__.TRPOAgent.log][batch_info]: Current batch value loss: 7.541017793864012

[2020-01-29 13:45:42.103812][__main__.TRPOAgent.log][batch_info]: Batch #47, batch length: 10

[2020-01-29 13:45:42.211030][__main__.TRPOAgent.log][batch_info]: Current batch value loss: 7.50444905385375

[2020-01-29 13:45:42.217905][__main__.TRPOAgent.log][batch_info]: Batch #48, batch length: 11

[2020-01-29 13:45:42.335107][__main__.TRPOAgent.log][batch_info]: Current batch value loss: 9.058317435058681

[2020-01-29 13:45:42.341118][__main__.TRPOAgent.log][batch_info]: Batch #49, batch length: 10

[2020-01-29 13:45:42.470893][__main__.TRPOAgent.log][batch_info]: Current batch value loss: 7.490657252073288

[2020-01-29 13:45:42.476404][__main__.TRPOAgent.log][batch_info]: Batch #50, batch length: 12

[2020-01-29 13:45:42.578166][__main__.TRPOAgent.log][batch_info]: Current batch value loss: 11.060814501096806

[2020-01-29 13:45:42.584549][__main__.TRPOAgent.log][batch_info]: Batch #51, batch length: 10

[2020-01-29 13:45:42.683242][__main__.TRPOAgent.log][batch_info]: Current batch value loss: 7.590661623515189

[2020-01-29 13:45:42.688188][__main__.TRPOAgent.log][batch_info]: Batch #52, batch length: 10

[2020-01-29 13:45:42.784418][__main__.TRPOAgent.log][batch_info]: Current batch value loss: 7.573109463974833

[2020-01-29 13:45:42.789233][__main__.TRPOAgent.log][batch_info]: Batch #53, batch length: 10

[2020-01-29 13:45:42.891976][__main__.TRPOAgent.log][batch_info]: Current batch value loss: 7.514718426018954

[2020-01-29 13:45:42.898961][__main__.TRPOAgent.log][batch_info]: Batch #54, batch length: 10

[2020-01-29 13:45:42.999273][__main__.TRPOAgent.log][batch_info]: Current batch value loss: 7.475195910036564

[2020-01-29 13:45:43.004256][__main__.TRPOAgent.log][batch_info]: Batch #55, batch length: 10

[2020-01-29 13:45:43.103057][__main__.TRPOAgent.log][batch_info]: Current batch value loss: 7.465999029576778

[2020-01-29 13:45:43.108573][__main__.TRPOAgent.log][batch_info]: Batch #56, batch length: 12

[2020-01-29 13:45:43.206810][__main__.TRPOAgent.log][batch_info]: Current batch value loss: 11.340381857007742

[2020-01-29 13:45:43.213603][__main__.TRPOAgent.log][batch_info]: Batch #57, batch length: 10

[2020-01-29 13:45:43.326132][__main__.TRPOAgent.log][batch_info]: Current batch value loss: 7.51300275400281

[2020-01-29 13:45:43.331673][__main__.TRPOAgent.log][batch_info]: Batch #58, batch length: 12

[2020-01-29 13:45:43.452832][__main__.TRPOAgent.log][batch_info]: Current batch value loss: 10.886501782108098

[2020-01-29 13:45:43.459706][__main__.TRPOAgent.log][batch_info]: Batch #59, batch length: 13

[2020-01-29 13:45:43.578881][__main__.TRPOAgent.log][batch_info]: Current batch value loss: 12.810929375915574

[2020-01-29 13:45:43.585150][__main__.TRPOAgent.log][batch_info]: Batch #60, batch length: 11

[2020-01-29 13:45:43.712754][__main__.TRPOAgent.log][batch_info]: Current batch value loss: 9.184141205115752

[2020-01-29 13:45:43.719137][__main__.TRPOAgent.log][batch_info]: Batch #61, batch length: 10

[2020-01-29 13:45:43.833907][__main__.TRPOAgent.log][batch_info]: Current batch value loss: 8.2845694065094

[2020-01-29 13:45:43.839343][__main__.TRPOAgent.log][batch_info]: Batch #62, batch length: 12

[2020-01-29 13:45:43.944790][__main__.TRPOAgent.log][batch_info]: Current batch value loss: 10.606073225848377

[2020-01-29 13:45:43.951654][__main__.TRPOAgent.log][batch_info]: Batch #63, batch length: 11

[2020-01-29 13:45:44.050888][__main__.TRPOAgent.log][batch_info]: Current batch value loss: 8.992894997142933

[2020-01-29 13:45:44.058113][__main__.TRPOAgent.log][batch_info]: Batch #64, batch length: 10

[2020-01-29 13:45:44.173365][__main__.TRPOAgent.log][batch_info]: Current batch value loss: 7.694104252336547

[2020-01-29 13:45:44.179903][__main__.TRPOAgent.log][batch_info]: Batch #65, batch length: 10

[2020-01-29 13:45:44.297831][__main__.TRPOAgent.log][batch_info]: Current batch value loss: 7.525024277716875

[2020-01-29 13:45:44.305532][__main__.TRPOAgent.log][batch_info]: Batch #66, batch length: 10

[2020-01-29 13:45:44.421746][__main__.TRPOAgent.log][batch_info]: Current batch value loss: 7.467228744924069

[2020-01-29 13:45:44.427024][__main__.TRPOAgent.log][batch_info]: Batch #67, batch length: 10

[2020-01-29 13:45:44.531666][__main__.TRPOAgent.log][batch_info]: Current batch value loss: 7.475493015348912

[2020-01-29 13:45:44.536692][__main__.TRPOAgent.log][batch_info]: Batch #68, batch length: 10

[2020-01-29 13:45:44.634566][__main__.TRPOAgent.log][batch_info]: Current batch value loss: 7.488026752322912

[2020-01-29 13:45:44.640640][__main__.TRPOAgent.log][batch_info]: Batch #69, batch length: 10

[2020-01-29 13:45:44.754833][__main__.TRPOAgent.log][batch_info]: Current batch value loss: 7.484554740041494

[2020-01-29 13:45:44.760781][__main__.TRPOAgent.log][batch_info]: Batch #70, batch length: 10

[2020-01-29 13:45:44.881416][__main__.TRPOAgent.log][batch_info]: Current batch value loss: 7.474098739027977

[2020-01-29 13:45:44.887271][__main__.TRPOAgent.log][batch_info]: Batch #71, batch length: 10

[2020-01-29 13:45:45.005322][__main__.TRPOAgent.log][batch_info]: Current batch value loss: 7.46734271645546

[2020-01-29 13:45:45.013014][__main__.TRPOAgent.log][batch_info]: Batch #72, batch length: 11

[2020-01-29 13:45:45.134839][__main__.TRPOAgent.log][batch_info]: Current batch value loss: 9.12155367704955

[2020-01-29 13:45:45.140073][__main__.TRPOAgent.log][batch_info]: Batch #73, batch length: 10

[2020-01-29 13:45:45.264751][__main__.TRPOAgent.log][batch_info]: Current batch value loss: 7.498617939651012

[2020-01-29 13:45:45.270740][__main__.TRPOAgent.log][batch_info]: Batch #74, batch length: 10

[2020-01-29 13:45:45.386088][__main__.TRPOAgent.log][batch_info]: Current batch value loss: 7.504844499379397

[2020-01-29 13:45:45.393380][__main__.TRPOAgent.log][batch_info]: Batch #75, batch length: 12

[2020-01-29 13:45:45.494820][__main__.TRPOAgent.log][batch_info]: Current batch value loss: 11.007927260672053

[2020-01-29 13:45:45.501492][__main__.TRPOAgent.log][batch_info]: Batch #76, batch length: 10

[2020-01-29 13:45:45.606085][__main__.TRPOAgent.log][batch_info]: Current batch value loss: 7.612896948307752

[2020-01-29 13:45:45.611173][__main__.TRPOAgent.log][batch_info]: Batch #77, batch length: 10

[2020-01-29 13:45:45.711368][__main__.TRPOAgent.log][batch_info]: Current batch value loss: 7.581308169104159

[2020-01-29 13:45:45.716990][__main__.TRPOAgent.log][batch_info]: Batch #78, batch length: 10

[2020-01-29 13:45:45.836522][__main__.TRPOAgent.log][batch_info]: Current batch value loss: 7.512301472574473

[2020-01-29 13:45:45.842957][__main__.TRPOAgent.log][batch_info]: Batch #79, batch length: 10

[2020-01-29 13:45:45.963639][__main__.TRPOAgent.log][batch_info]: Current batch value loss: 7.472224828600884

[2020-01-29 13:45:45.969994][__main__.TRPOAgent.log][batch_info]: Batch #80, batch length: 10

[2020-01-29 13:45:46.093893][__main__.TRPOAgent.log][batch_info]: Current batch value loss: 7.466582168638706

[2020-01-29 13:45:46.099631][__main__.TRPOAgent.log][batch_info]: Batch #81, batch length: 10

[2020-01-29 13:45:46.210647][__main__.TRPOAgent.log][batch_info]: Current batch value loss: 7.47218219935894

[2020-01-29 13:45:46.217329][__main__.TRPOAgent.log][batch_info]: Batch #82, batch length: 10

[2020-01-29 13:45:46.314542][__main__.TRPOAgent.log][batch_info]: Current batch value loss: 7.473678236454726

[2020-01-29 13:45:46.321236][__main__.TRPOAgent.log][batch_info]: Batch #83, batch length: 10

[2020-01-29 13:45:46.422206][__main__.TRPOAgent.log][batch_info]: Current batch value loss: 7.470505678653717

[2020-01-29 13:45:46.427532][__main__.TRPOAgent.log][batch_info]: Batch #84, batch length: 10

[2020-01-29 13:45:46.543104][__main__.TRPOAgent.log][batch_info]: Current batch value loss: 7.467227746546269

[2020-01-29 13:45:46.550743][__main__.TRPOAgent.log][batch_info]: Batch #85, batch length: 10

[2020-01-29 13:45:46.669819][__main__.TRPOAgent.log][batch_info]: Current batch value loss: 7.466013054549694

[2020-01-29 13:45:46.674927][__main__.TRPOAgent.log][batch_info]: Batch #86, batch length: 10

[2020-01-29 13:45:46.771813][__main__.TRPOAgent.log][batch_info]: Current batch value loss: 7.466149155795574

[2020-01-29 13:45:46.777146][__main__.TRPOAgent.log][batch_info]: Batch #87, batch length: 10

[2020-01-29 13:45:46.899797][__main__.TRPOAgent.log][batch_info]: Current batch value loss: 7.46639962643385

[2020-01-29 13:45:46.906578][__main__.TRPOAgent.log][batch_info]: Batch #88, batch length: 11

[2020-01-29 13:45:47.021617][__main__.TRPOAgent.log][batch_info]: Current batch value loss: 9.109053640203042

[2020-01-29 13:45:47.027728][__main__.TRPOAgent.log][batch_info]: Batch #89, batch length: 10

[2020-01-29 13:45:47.143628][__main__.TRPOAgent.log][batch_info]: Current batch value loss: 7.494586531072855

[2020-01-29 13:45:47.149351][__main__.TRPOAgent.log][batch_info]: Batch #90, batch length: 10

[2020-01-29 13:45:47.258272][__main__.TRPOAgent.log][batch_info]: Current batch value loss: 7.495215346664191

[2020-01-29 13:45:47.264981][__main__.TRPOAgent.log][batch_info]: Batch #91, batch length: 10

[2020-01-29 13:45:47.373985][__main__.TRPOAgent.log][batch_info]: Current batch value loss: 7.480592799186707

[2020-01-29 13:45:47.380682][__main__.TRPOAgent.log][batch_info]: Batch #92, batch length: 10

[2020-01-29 13:45:47.490600][__main__.TRPOAgent.log][batch_info]: Current batch value loss: 7.46899753510952

[2020-01-29 13:45:47.497473][__main__.TRPOAgent.log][batch_info]: Batch #93, batch length: 10

[2020-01-29 13:45:47.606595][__main__.TRPOAgent.log][batch_info]: Current batch value loss: 7.465977220237255

[2020-01-29 13:45:47.614049][__main__.TRPOAgent.log][batch_info]: Batch #94, batch length: 10

[2020-01-29 13:45:47.722555][__main__.TRPOAgent.log][batch_info]: Current batch value loss: 7.467086626589298

[2020-01-29 13:45:47.727805][__main__.TRPOAgent.log][batch_info]: Batch #95, batch length: 10

[2020-01-29 13:45:47.828950][__main__.TRPOAgent.log][batch_info]: Current batch value loss: 7.467791494727135

[2020-01-29 13:45:47.835073][__main__.TRPOAgent.log][batch_info]: Batch #96, batch length: 10

[2020-01-29 13:45:47.940349][__main__.TRPOAgent.log][batch_info]: Current batch value loss: 7.467214606702328

[2020-01-29 13:45:47.945505][__main__.TRPOAgent.log][batch_info]: Batch #97, batch length: 12

[2020-01-29 13:45:48.048744][__main__.TRPOAgent.log][batch_info]: Current batch value loss: 11.251351797332367

[2020-01-29 13:45:48.053600][__main__.TRPOAgent.log][batch_info]: Batch #98, batch length: 10

[2020-01-29 13:45:48.154656][__main__.TRPOAgent.log][batch_info]: Current batch value loss: 7.56373994462192

[2020-01-29 13:45:48.159787][__main__.TRPOAgent.log][batch_info]: Batch #99, batch length: 10

[2020-01-29 13:45:48.258865][__main__.TRPOAgent.log][batch_info]: Current batch value loss: 7.581758117675781

[2020-01-29 13:45:48.888612][__main__.TRPOAgent.log][learning]: Episode #6

[2020-01-29 13:45:48.888991][__main__.TRPOAgent.log][batch_info]: Rollout statistics size: 1035, Batch size: 100, Number of batches: 100

[2020-01-29 13:45:48.889377][__main__.TRPOAgent.log][learning]: 

***************
BEGINNING TRAINING
***************



[2020-01-29 13:45:48.889743][__main__.TRPOAgent.log][batch_info]: Batch #0, batch length: 10

[2020-01-29 13:45:48.992863][__main__.TRPOAgent.log][batch_info]: Current batch value loss: 7.529993277043104

[2020-01-29 13:45:48.998113][__main__.TRPOAgent.log][batch_info]: Batch #1, batch length: 10

[2020-01-29 13:45:49.096644][__main__.TRPOAgent.log][batch_info]: Current batch value loss: 7.481403140723705

[2020-01-29 13:45:49.101999][__main__.TRPOAgent.log][batch_info]: Batch #2, batch length: 10

[2020-01-29 13:45:49.199990][__main__.TRPOAgent.log][batch_info]: Current batch value loss: 7.466076301038266

[2020-01-29 13:45:49.204779][__main__.TRPOAgent.log][batch_info]: Batch #3, batch length: 10

[2020-01-29 13:45:49.303079][__main__.TRPOAgent.log][batch_info]: Current batch value loss: 7.469659903645516

[2020-01-29 13:45:49.307582][__main__.TRPOAgent.log][batch_info]: Batch #4, batch length: 10

[2020-01-29 13:45:49.414798][__main__.TRPOAgent.log][batch_info]: Current batch value loss: 7.473010825365781

[2020-01-29 13:45:49.419907][__main__.TRPOAgent.log][batch_info]: Batch #5, batch length: 11

[2020-01-29 13:45:49.527338][__main__.TRPOAgent.log][batch_info]: Current batch value loss: 9.185041775757616

[2020-01-29 13:45:49.532191][__main__.TRPOAgent.log][batch_info]: Batch #6, batch length: 10

[2020-01-29 13:45:49.633543][__main__.TRPOAgent.log][batch_info]: Current batch value loss: 7.480208672583103

[2020-01-29 13:45:49.638907][__main__.TRPOAgent.log][batch_info]: Batch #7, batch length: 10

[2020-01-29 13:45:49.739271][__main__.TRPOAgent.log][batch_info]: Current batch value loss: 7.490819568932056

[2020-01-29 13:45:49.744352][__main__.TRPOAgent.log][batch_info]: Batch #8, batch length: 10

[2020-01-29 13:45:49.850012][__main__.TRPOAgent.log][batch_info]: Current batch value loss: 7.4832559585571286

[2020-01-29 13:45:49.856688][__main__.TRPOAgent.log][batch_info]: Batch #9, batch length: 12

[2020-01-29 13:45:49.971166][__main__.TRPOAgent.log][batch_info]: Current batch value loss: 11.09913389571011

[2020-01-29 13:45:49.976441][__main__.TRPOAgent.log][batch_info]: Batch #10, batch length: 11

[2020-01-29 13:45:50.076258][__main__.TRPOAgent.log][batch_info]: Current batch value loss: 8.963887000287121

[2020-01-29 13:45:50.081450][__main__.TRPOAgent.log][batch_info]: Batch #11, batch length: 10

[2020-01-29 13:45:50.185500][__main__.TRPOAgent.log][batch_info]: Current batch value loss: 7.697920611698646

[2020-01-29 13:45:50.190903][__main__.TRPOAgent.log][batch_info]: Batch #12, batch length: 11

[2020-01-29 13:45:50.290844][__main__.TRPOAgent.log][batch_info]: Current batch value loss: 8.961111015005207

[2020-01-29 13:45:50.296462][__main__.TRPOAgent.log][batch_info]: Batch #13, batch length: 12

[2020-01-29 13:45:50.404900][__main__.TRPOAgent.log][batch_info]: Current batch value loss: 10.767153033002009

[2020-01-29 13:45:50.411800][__main__.TRPOAgent.log][batch_info]: Batch #14, batch length: 10

[2020-01-29 13:45:50.518202][__main__.TRPOAgent.log][batch_info]: Current batch value loss: 7.741590527427616

[2020-01-29 13:45:50.523336][__main__.TRPOAgent.log][batch_info]: Batch #15, batch length: 10

[2020-01-29 13:45:50.632893][__main__.TRPOAgent.log][batch_info]: Current batch value loss: 7.612328119948506

[2020-01-29 13:45:50.638087][__main__.TRPOAgent.log][batch_info]: Batch #16, batch length: 10

[2020-01-29 13:45:50.737439][__main__.TRPOAgent.log][batch_info]: Current batch value loss: 7.497857856750488

[2020-01-29 13:45:50.742632][__main__.TRPOAgent.log][batch_info]: Batch #17, batch length: 10

[2020-01-29 13:45:50.844619][__main__.TRPOAgent.log][batch_info]: Current batch value loss: 7.465979824960232

[2020-01-29 13:45:50.849265][__main__.TRPOAgent.log][batch_info]: Batch #18, batch length: 10

[2020-01-29 13:45:50.952676][__main__.TRPOAgent.log][batch_info]: Current batch value loss: 7.476667196303606

[2020-01-29 13:45:50.957500][__main__.TRPOAgent.log][batch_info]: Batch #19, batch length: 10

[2020-01-29 13:45:51.055851][__main__.TRPOAgent.log][batch_info]: Current batch value loss: 7.483679066598415

[2020-01-29 13:45:51.062408][__main__.TRPOAgent.log][batch_info]: Batch #20, batch length: 12

[2020-01-29 13:45:51.169553][__main__.TRPOAgent.log][batch_info]: Current batch value loss: 11.395980843653282

[2020-01-29 13:45:51.174785][__main__.TRPOAgent.log][batch_info]: Batch #21, batch length: 10

[2020-01-29 13:45:51.275802][__main__.TRPOAgent.log][batch_info]: Current batch value loss: 7.538116058334708

[2020-01-29 13:45:51.282836][__main__.TRPOAgent.log][batch_info]: Batch #22, batch length: 10

[2020-01-29 13:45:51.388080][__main__.TRPOAgent.log][batch_info]: Current batch value loss: 7.574734457209706

[2020-01-29 13:45:51.395278][__main__.TRPOAgent.log][batch_info]: Batch #23, batch length: 10

[2020-01-29 13:45:51.497947][__main__.TRPOAgent.log][batch_info]: Current batch value loss: 7.534476131945849

[2020-01-29 13:45:51.503148][__main__.TRPOAgent.log][batch_info]: Batch #24, batch length: 10

[2020-01-29 13:45:51.606893][__main__.TRPOAgent.log][batch_info]: Current batch value loss: 7.485169038176537

[2020-01-29 13:45:51.612301][__main__.TRPOAgent.log][batch_info]: Batch #25, batch length: 10

[2020-01-29 13:45:51.717994][__main__.TRPOAgent.log][batch_info]: Current batch value loss: 7.466444677114486

[2020-01-29 13:45:51.722579][__main__.TRPOAgent.log][batch_info]: Batch #26, batch length: 10

[2020-01-29 13:45:51.818738][__main__.TRPOAgent.log][batch_info]: Current batch value loss: 7.468941567838192

[2020-01-29 13:45:51.823455][__main__.TRPOAgent.log][batch_info]: Batch #27, batch length: 12

[2020-01-29 13:45:51.930642][__main__.TRPOAgent.log][batch_info]: Current batch value loss: 11.346157456437746

[2020-01-29 13:45:51.935303][__main__.TRPOAgent.log][batch_info]: Batch #28, batch length: 10

[2020-01-29 13:45:52.032396][__main__.TRPOAgent.log][batch_info]: Current batch value loss: 7.533187732845545

[2020-01-29 13:45:52.037700][__main__.TRPOAgent.log][batch_info]: Batch #29, batch length: 10

[2020-01-29 13:45:52.138666][__main__.TRPOAgent.log][batch_info]: Current batch value loss: 7.5563040092587475

[2020-01-29 13:45:52.143782][__main__.TRPOAgent.log][batch_info]: Batch #30, batch length: 10

[2020-01-29 13:45:52.240503][__main__.TRPOAgent.log][batch_info]: Current batch value loss: 7.518412424623966

[2020-01-29 13:45:52.245406][__main__.TRPOAgent.log][batch_info]: Batch #31, batch length: 10

[2020-01-29 13:45:52.347962][__main__.TRPOAgent.log][batch_info]: Current batch value loss: 7.478825707733631

[2020-01-29 13:45:52.353302][__main__.TRPOAgent.log][batch_info]: Batch #32, batch length: 10

[2020-01-29 13:45:52.453643][__main__.TRPOAgent.log][batch_info]: Current batch value loss: 7.466049665212632

[2020-01-29 13:45:52.458675][__main__.TRPOAgent.log][batch_info]: Batch #33, batch length: 10

[2020-01-29 13:45:52.558843][__main__.TRPOAgent.log][batch_info]: Current batch value loss: 7.4691400021314625

[2020-01-29 13:45:52.565704][__main__.TRPOAgent.log][batch_info]: Batch #34, batch length: 10

[2020-01-29 13:45:52.675077][__main__.TRPOAgent.log][batch_info]: Current batch value loss: 7.471821948885918

[2020-01-29 13:45:52.681852][__main__.TRPOAgent.log][batch_info]: Batch #35, batch length: 12

[2020-01-29 13:45:52.782085][__main__.TRPOAgent.log][batch_info]: Current batch value loss: 11.311370931565762

[2020-01-29 13:45:52.787173][__main__.TRPOAgent.log][batch_info]: Batch #36, batch length: 10

[2020-01-29 13:45:52.888025][__main__.TRPOAgent.log][batch_info]: Current batch value loss: 7.555646611377597

[2020-01-29 13:45:52.892998][__main__.TRPOAgent.log][batch_info]: Batch #37, batch length: 10

[2020-01-29 13:45:52.993157][__main__.TRPOAgent.log][batch_info]: Current batch value loss: 7.580669069103896

[2020-01-29 13:45:52.998505][__main__.TRPOAgent.log][batch_info]: Batch #38, batch length: 10

[2020-01-29 13:45:53.101432][__main__.TRPOAgent.log][batch_info]: Current batch value loss: 7.5296615153551105

[2020-01-29 13:45:53.108219][__main__.TRPOAgent.log][batch_info]: Batch #39, batch length: 10

[2020-01-29 13:45:53.220589][__main__.TRPOAgent.log][batch_info]: Current batch value loss: 7.480264049768448

[2020-01-29 13:45:53.225769][__main__.TRPOAgent.log][batch_info]: Batch #40, batch length: 10

[2020-01-29 13:45:53.330981][__main__.TRPOAgent.log][batch_info]: Current batch value loss: 7.465981002151966

[2020-01-29 13:45:53.336145][__main__.TRPOAgent.log][batch_info]: Batch #41, batch length: 10

[2020-01-29 13:45:53.439842][__main__.TRPOAgent.log][batch_info]: Current batch value loss: 7.470614144206047

[2020-01-29 13:45:53.445657][__main__.TRPOAgent.log][batch_info]: Batch #42, batch length: 10

[2020-01-29 13:45:53.545645][__main__.TRPOAgent.log][batch_info]: Current batch value loss: 7.473618736118079

[2020-01-29 13:45:53.550998][__main__.TRPOAgent.log][batch_info]: Batch #43, batch length: 11

[2020-01-29 13:45:53.650528][__main__.TRPOAgent.log][batch_info]: Current batch value loss: 9.179868314753879

[2020-01-29 13:45:53.655825][__main__.TRPOAgent.log][batch_info]: Batch #44, batch length: 11

[2020-01-29 13:45:53.755413][__main__.TRPOAgent.log][batch_info]: Current batch value loss: 9.030543292787941

[2020-01-29 13:45:53.760394][__main__.TRPOAgent.log][batch_info]: Batch #45, batch length: 10

[2020-01-29 13:45:53.875701][__main__.TRPOAgent.log][batch_info]: Current batch value loss: 7.581895629502833

